snapshot_date,keyword,provider,count_top_n,share_pct,best_rank,is_brand,total_results
2026-06-14,KI-Weiterbildung,Smart Future Campus GmbH,3,15.0,6,0,10000
2026-06-14,KI-Weiterbildung,neuefische GmbH,2,10.0,4,0,10000
2026-06-14,KI-Weiterbildung,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,3,0,10000
2026-06-14,KI-Weiterbildung,StackFuel GmbH,1,5.0,5,0,10000
2026-06-14,KI-Weiterbildung,IfDKI,1,5.0,8,0,10000
2026-06-14,KI-Weiterbildung,A-Leecon GmbH,1,5.0,9,0,10000
2026-06-14,KI-Weiterbildung,Berger Bildungsinstitut GmbH,1,5.0,10,0,10000
2026-06-14,KI-Weiterbildung,Skilldrops GmbH,1,5.0,11,0,10000
2026-06-14,KI-Weiterbildung,Masters of Digital GmbH,1,5.0,13,0,10000
2026-06-14,KI-Weiterbildung,Mentify Learn GmbH,1,5.0,15,0,10000
2026-06-14,KI-Weiterbildung,GFN GmbH,1,5.0,18,0,10000
2026-06-14,KI-Weiterbildung,Spiced Academy GmbH,1,5.0,20,0,10000
2026-06-14,Weiterbildung KI,ecomex GmbH & Co. KG,5,25.0,1,1,10000
2026-06-14,Weiterbildung KI,Smart Future Campus GmbH,3,15.0,6,0,10000
2026-06-14,Weiterbildung KI,neuefische GmbH,2,10.0,4,0,10000
2026-06-14,Weiterbildung KI,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,3,0,10000
2026-06-14,Weiterbildung KI,StackFuel GmbH,1,5.0,5,0,10000
2026-06-14,Weiterbildung KI,IfDKI,1,5.0,8,0,10000
2026-06-14,Weiterbildung KI,A-Leecon GmbH,1,5.0,9,0,10000
2026-06-14,Weiterbildung KI,Berger Bildungsinstitut GmbH,1,5.0,10,0,10000
2026-06-14,Weiterbildung KI,Skilldrops GmbH,1,5.0,11,0,10000
2026-06-14,Weiterbildung KI,Masters of Digital GmbH,1,5.0,13,0,10000
2026-06-14,Weiterbildung KI,Mentify Learn GmbH,1,5.0,15,0,10000
2026-06-14,Weiterbildung KI,GFN GmbH,1,5.0,18,0,10000
2026-06-14,Weiterbildung KI,Spiced Academy GmbH,1,5.0,20,0,10000
2026-06-14,Künstliche Intelligenz,New Horizons Nord / West,4,20.0,2,0,10000
2026-06-14,Künstliche Intelligenz,New Horizons Hannover/Leipzig,4,20.0,4,0,10000
2026-06-14,Künstliche Intelligenz,NH Schulungscenter für IT und Business GmbH,4,20.0,5,0,10000
2026-06-14,Künstliche Intelligenz,New Horizons Köln - NH Schulungscenter für IT und Business GmbH,3,15.0,1,0,10000
2026-06-14,Künstliche Intelligenz,OneCareer,2,10.0,11,0,10000
2026-06-14,Künstliche Intelligenz,StackFuel GmbH,1,5.0,6,0,10000
2026-06-14,Künstliche Intelligenz,Learning Digital Academy GmbH,1,5.0,9,0,10000
2026-06-14,Künstliche Intelligenz,ImpaQt Education Group,1,5.0,15,0,10000
2026-06-14,Künstliche Intelligenz Weiterbildung,A-Leecon GmbH,4,20.0,1,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,OneCareer,3,15.0,10,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,New Horizons München - IT Computer und BusinessTraining Trainings,2,10.0,5,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,Berger Bildungsinstitut GmbH,1,5.0,2,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,ecomex GmbH & Co. KG,1,5.0,3,1,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,Webmasters Akademie Nürnberg GmbH,1,5.0,4,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,WBS TRAINING SE,1,5.0,6,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,Spiced Academy GmbH,1,5.0,9,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,Academy NH Süd,1,5.0,12,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,ebam Akademie für Wirtschaft und Management,1,5.0,13,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,New Horizons Nord / West,1,5.0,15,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,NH Schulungscenter für IT und Business GmbH,1,5.0,17,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,brainymotion München,1,5.0,18,0,7131
2026-06-14,Künstliche Intelligenz Weiterbildung,New Horizons Hannover/Leipzig,1,5.0,19,0,7131
2026-06-14,Einführung ins Prompt Engineering,Distart Education GmbH,10,50.0,4,0,1146
2026-06-14,Einführung ins Prompt Engineering,ecomex GmbH & Co. KG,3,15.0,2,1,1146
2026-06-14,Einführung ins Prompt Engineering,formful education GmbH,2,10.0,17,0,1146
2026-06-14,Einführung ins Prompt Engineering,Syntax GmbH für Aus- und Weiterbildung,1,5.0,1,0,1146
2026-06-14,Einführung ins Prompt Engineering,bfw - Unternehmen für Bildung.,1,5.0,3,0,1146
2026-06-14,Einführung ins Prompt Engineering,CROAS Education GmbH,1,5.0,13,0,1146
2026-06-14,Einführung ins Prompt Engineering,Mentify Learn GmbH,1,5.0,15,0,1146
2026-06-14,Einführung ins Prompt Engineering,COMCAVE.COLLEGE GmbH,1,5.0,16,0,1146
2026-06-14,KI Prompt Engineering,A-Leecon GmbH,6,30.0,2,0,2992
2026-06-14,KI Prompt Engineering,COMCAVE.COLLEGE GmbH,4,20.0,3,0,2992
2026-06-14,KI Prompt Engineering,Syntax GmbH für Aus- und Weiterbildung,3,15.0,7,0,2992
2026-06-14,KI Prompt Engineering,Karriere Tutor GmbH,1,5.0,1,0,2992
2026-06-14,KI Prompt Engineering,TÜV Rheinland Akademie GmbH I,1,5.0,5,0,2992
2026-06-14,KI Prompt Engineering,Smart Future Campus GmbH,1,5.0,6,0,2992
2026-06-14,KI Prompt Engineering,neuefische GmbH,1,5.0,9,0,2992
2026-06-14,KI Prompt Engineering,ecomex GmbH & Co. KG,1,5.0,13,1,2992
2026-06-14,KI Prompt Engineering,velpTEC GmbH,1,5.0,14,0,2992
2026-06-14,KI Prompt Engineering,ImpaQt Education Group,1,5.0,20,0,2992
2026-06-14,Prompt Enginnering,velpTEC GmbH,4,20.0,3,0,3951
2026-06-14,Prompt Enginnering,Habmann AufstiegsAkademie,2,10.0,1,0,3951
2026-06-14,Prompt Enginnering,Distart Education GmbH,2,10.0,2,0,3951
2026-06-14,Prompt Enginnering,Berger Bildungsinstitut GmbH,1,5.0,7,0,3951
2026-06-14,Prompt Enginnering,IBB Institut für Berufliche Bildung AG,1,5.0,8,0,3951
2026-06-14,Prompt Enginnering,A-Leecon GmbH,1,5.0,9,0,3951
2026-06-14,Prompt Enginnering,Masters of Digital GmbH,1,5.0,10,0,3951
2026-06-14,Prompt Enginnering,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,11,0,3951
2026-06-14,Prompt Enginnering,NH Schulungscenter für IT und Business GmbH,1,5.0,12,0,3951
2026-06-14,Prompt Enginnering,New Horizons Hannover/Leipzig,1,5.0,15,0,3951
2026-06-14,Prompt Enginnering,SWA Bildungsakademie GmbH,1,5.0,16,0,3951
2026-06-14,Prompt Enginnering,Smart Future Campus GmbH,1,5.0,17,0,3951
2026-06-14,Prompt Enginnering,New Horizons Nord / West,1,5.0,18,0,3951
2026-06-14,Prompt Enginnering,Karriere Tutor GmbH,1,5.0,19,0,3951
2026-06-14,Prompt Enginnering,Donner + Partner GmbH Baden-Württemberg,1,5.0,20,0,3951
2026-06-14,Prompt Kurs,New Horizons München - IT Computer und BusinessTraining Trainings,15,75.0,1,0,2916
2026-06-14,Prompt Kurs,Distart Education GmbH,2,10.0,16,0,2916
2026-06-14,Prompt Kurs,Smart Future Campus GmbH,1,5.0,5,0,2916
2026-06-14,Prompt Kurs,StackFuel GmbH,1,5.0,9,0,2916
2026-06-14,Prompt Kurs,Berger Bildungsinstitut GmbH,1,5.0,20,0,2916
2026-06-14,Projektmanagement mit AI,ImpaQt Education Group,3,15.0,2,0,1451
2026-06-14,Projektmanagement mit AI,Spiced Academy GmbH,3,15.0,4,0,1451
2026-06-14,Projektmanagement mit AI,neuefische GmbH,3,15.0,7,0,1451
2026-06-14,Projektmanagement mit AI,New Horizons Stuttgart,2,10.0,1,0,1451
2026-06-14,Projektmanagement mit AI,Masters of Digital GmbH,2,10.0,3,0,1451
2026-06-14,Projektmanagement mit AI,New Horizons München - IT Computer und BusinessTraining Trainings,2,10.0,6,0,1451
2026-06-14,Projektmanagement mit AI,Bold Academy GmbH,1,5.0,5,0,1451
2026-06-14,Projektmanagement mit AI,New Horizons Stuttgart III Trainings,1,5.0,8,0,1451
2026-06-14,Projektmanagement mit AI,mycareernow,1,5.0,10,0,1451
2026-06-14,Projektmanagement mit AI,IU Akademie IU Internationale Hochschule,1,5.0,15,0,1451
2026-06-14,Projektmanagement mit AI,Smart Future Campus GmbH,1,5.0,17,0,1451
2026-06-14,ChatGPT,A-Leecon GmbH,12,60.0,3,0,2806
2026-06-14,ChatGPT,COMCAVE.COLLEGE GmbH,2,10.0,9,0,2806
2026-06-14,ChatGPT,Talentspring Academy Group,1,5.0,1,0,2806
2026-06-14,ChatGPT,MSIT Master School Institute of Technology,1,5.0,2,0,2806
2026-06-14,ChatGPT,IFM GmbH,1,5.0,5,0,2806
2026-06-14,ChatGPT,velpTEC GmbH,1,5.0,8,0,2806
2026-06-14,ChatGPT,StackFuel GmbH,1,5.0,10,0,2806
2026-06-14,ChatGPT,BBZ Mitte GmbH,1,5.0,14,0,2806
2026-06-14,Claude,Talentspring Academy Group,10,50.0,3,0,466
2026-06-14,Claude,Digitale Leute School,4,20.0,2,0,466
2026-06-14,Claude,ImpaQt Education Group,3,15.0,1,0,466
2026-06-14,Claude,ecomex GmbH & Co. KG,1,5.0,4,1,466
2026-06-14,Claude,HECKER CONSULTING,1,5.0,19,0,466
2026-06-14,Claude,future Training & Consulting GmbH,1,5.0,20,0,466
2026-06-14,Canva,IBB Institut für Berufliche Bildung AG,2,10.0,8,0,693
2026-06-14,Canva,Masters of Digital GmbH,1,5.0,1,0,693
2026-06-14,Canva,future Training & Consulting GmbH,1,5.0,2,0,693
2026-06-14,Canva,ecomex GmbH & Co. KG,1,5.0,3,1,693
2026-06-14,Canva,formful education GmbH,1,5.0,4,0,693
2026-06-14,Canva,FiGD Akademie für Medienentwicklung,1,5.0,5,0,693
2026-06-14,Canva,VHS Unterland,1,5.0,6,0,693
2026-06-14,Canva,AFZ Aus- und Fortbildungszentrum Rostock GmbH,1,5.0,7,0,693
2026-06-14,Canva,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,9,0,693
2026-06-14,Canva,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,10,0,693
2026-06-14,Canva,Berger Bildungsinstitut GmbH,1,5.0,11,0,693
2026-06-14,Canva,AZH Ausbildungszentrum Homburg GmbH,1,5.0,12,0,693
2026-06-14,Canva,Donner + Partner GmbH Baden-Württemberg,1,5.0,13,0,693
2026-06-14,Canva,Do IT Digital GmbH,1,5.0,14,0,693
2026-06-14,Canva,NH Schulungscenter für IT und Business GmbH,1,5.0,15,0,693
2026-06-14,Canva,LearnWise GmbH,1,5.0,16,0,693
2026-06-14,Canva,Prisma Bildungsplattform e. V.,1,5.0,18,0,693
2026-06-14,Canva,IEC - International Education Centers GmbH,1,5.0,19,0,693
2026-06-14,Canva,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,20,0,693
2026-06-14,CRM,Bold Academy GmbH,6,30.0,1,0,1717
2026-06-14,CRM,alfatraining Bildungszentrum GmbH,3,15.0,4,0,1717
2026-06-14,CRM,DCI Digital Career Institute GmbH,2,10.0,15,0,1717
2026-06-14,CRM,GrandEdu GmbH,1,5.0,5,0,1717
2026-06-14,CRM,Bildung Next Level GmbH,1,5.0,6,0,1717
2026-06-14,CRM,Akademie Überlingen,1,5.0,8,0,1717
2026-06-14,CRM,velpTEC GmbH,1,5.0,11,0,1717
2026-06-14,CRM,Forward Education GmbH,1,5.0,12,0,1717
2026-06-14,CRM,Masters of Digital GmbH,1,5.0,14,0,1717
2026-06-14,CRM,COMCAVE.COLLEGE GmbH,1,5.0,17,0,1717
2026-06-14,CRM,Talentspring Academy Group,1,5.0,19,0,1717
2026-06-14,CRM,WBS TRAINING SE,1,5.0,20,0,1717
2026-06-14,WordPress,velpTEC GmbH,5,25.0,4,0,1300
2026-06-14,WordPress,Masters of Digital GmbH,4,20.0,6,0,1300
2026-06-14,WordPress,future Training & Consulting GmbH,3,15.0,2,0,1300
2026-06-14,WordPress,Karriere Tutor GmbH,2,10.0,3,0,1300
2026-06-14,WordPress,WBS TRAINING SE,2,10.0,11,0,1300
2026-06-14,WordPress,ecomex GmbH & Co. KG,1,5.0,1,1,1300
2026-06-14,WordPress,Talentspring Academy Group,1,5.0,5,0,1300
2026-06-14,WordPress,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,9,0,1300
2026-06-14,WordPress,Bildung Next Level GmbH,1,5.0,15,0,1300
2026-06-14,Google Analytics 4,Talentspring Academy Group,13,65.0,1,0,205
2026-06-14,Google Analytics 4,Karriere Tutor GmbH,2,10.0,5,0,205
2026-06-14,Google Analytics 4,HECKER CONSULTING,2,10.0,7,0,205
2026-06-14,Google Analytics 4,OneCareer,1,5.0,16,0,205
2026-06-14,Google Analytics 4,future Training & Consulting GmbH,1,5.0,17,0,205
2026-06-14,Google Analytics 4,Masters of Digital GmbH,1,5.0,19,0,205
2026-06-14,Website Management,Masters of Digital GmbH,6,30.0,1,0,1092
2026-06-14,Website Management,Syntax GmbH für Aus- und Weiterbildung,2,10.0,10,0,1092
2026-06-14,Website Management,Bildung Next Level GmbH,2,10.0,14,0,1092
2026-06-14,Website Management,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,3,0,1092
2026-06-14,Website Management,future Training & Consulting GmbH,1,5.0,4,0,1092
2026-06-14,Website Management,velpTEC GmbH,1,5.0,6,0,1092
2026-06-14,Website Management,DCI Digital Career Institute GmbH,1,5.0,7,0,1092
2026-06-14,Website Management,KISA AKADEMIE GmbH,1,5.0,9,0,1092
2026-06-14,Website Management,Dualis Institut GmbH,1,5.0,11,0,1092
2026-06-14,Website Management,Digitale Leute School,1,5.0,17,0,1092
2026-06-14,Website Management,Spiced Academy GmbH,1,5.0,18,0,1092
2026-06-14,Website Management,ecomex GmbH & Co. KG,1,5.0,19,1,1092
2026-06-14,Website Management,FiGD Akademie für Medienentwicklung,1,5.0,20,0,1092
2026-06-14,Website Optimierung,Masters of Digital GmbH,12,60.0,1,0,1084
2026-06-14,Website Optimierung,DCI Digital Career Institute GmbH,3,15.0,12,0,1084
2026-06-14,Website Optimierung,Spiced Academy GmbH,2,10.0,11,0,1084
2026-06-14,Website Optimierung,GrandEdu GmbH,1,5.0,5,0,1084
2026-06-14,Website Optimierung,Syntax GmbH für Aus- und Weiterbildung,1,5.0,9,0,1084
2026-06-14,Website Optimierung,FiGD Akademie für Medienentwicklung,1,5.0,17,0,1084
2026-06-14,Design Thinking,Learning Digital Academy GmbH,9,45.0,1,0,1245
2026-06-14,Design Thinking,alfatraining Bildungszentrum GmbH,2,10.0,2,0,1245
2026-06-14,Design Thinking,Karriere Tutor GmbH,2,10.0,8,0,1245
2026-06-14,Design Thinking,A-Leecon GmbH,1,5.0,6,0,1245
2026-06-14,Design Thinking,velpTEC GmbH,1,5.0,7,0,1245
2026-06-14,Design Thinking,Masters of Digital GmbH,1,5.0,11,0,1245
2026-06-14,Design Thinking,formful education GmbH,1,5.0,13,0,1245
2026-06-14,Design Thinking,IFM GmbH,1,5.0,16,0,1245
2026-06-14,Design Thinking,brainymotion München,1,5.0,19,0,1245
2026-06-14,Design Thinking,Ostbayerische Technische Hochschule Amberg-Weiden,1,5.0,20,0,1245
2026-06-14,Design Thinking und Agile Methoden,Dacte,5,25.0,4,0,498
2026-06-14,Design Thinking und Agile Methoden,Alphadi Akademie,3,15.0,13,0,498
2026-06-14,Design Thinking und Agile Methoden,Digitale Leute School,2,10.0,3,0,498
2026-06-14,Design Thinking und Agile Methoden,A-Leecon GmbH,2,10.0,5,0,498
2026-06-14,Design Thinking und Agile Methoden,Masters of Digital GmbH,1,5.0,1,0,498
2026-06-14,Design Thinking und Agile Methoden,ecomex GmbH & Co. KG,1,5.0,2,1,498
2026-06-14,Design Thinking und Agile Methoden,Learning Digital Academy GmbH,1,5.0,11,0,498
2026-06-14,Design Thinking und Agile Methoden,indisoft GmbH,1,5.0,14,0,498
2026-06-14,Design Thinking und Agile Methoden,MESH® ACADEMY,1,5.0,17,0,498
2026-06-14,Design Thinking und Agile Methoden,KnOot Academy,1,5.0,18,0,498
2026-06-14,Design Thinking und Agile Methoden,Learnix GmbH,1,5.0,19,0,498
2026-06-14,Design Thinking und Agile Methoden,Grimm Bildungszentrum - GBZ,1,5.0,20,0,498
2026-06-14,Führungskräftetraining,Lecturio GmbH,8,40.0,2,0,25
2026-06-14,Führungskräftetraining,Studieninstitut für Kommunikation GmbH,4,20.0,4,0,25
2026-06-14,Führungskräftetraining,KnOot Academy,2,10.0,3,0,25
2026-06-14,Führungskräftetraining,ecomex GmbH & Co. KG,1,5.0,1,1,25
2026-06-14,Führungskräftetraining,Handwerkskammer Cottbus,1,5.0,5,0,25
2026-06-14,Führungskräftetraining,Kompetenztraining.de,1,5.0,8,0,25
2026-06-14,Führungskräftetraining,Dacte,1,5.0,18,0,25
2026-06-14,Führungskräftetraining,Business Trends Academy,1,5.0,19,0,25
2026-06-14,Führungskräftetraining,Habmann AufstiegsAkademie,1,5.0,20,0,25
2026-06-14,Projektmanagement Kurs,New Horizons Stuttgart,16,80.0,1,0,10000
2026-06-14,Projektmanagement Kurs,New Horizons Stuttgart III Trainings,3,15.0,2,0,10000
2026-06-14,Projektmanagement Kurs,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,12,0,10000
2026-06-14,Webanalyse,ChapterNext,3,15.0,3,0,281
2026-06-14,Webanalyse,Masters of Digital GmbH,3,15.0,6,0,281
2026-06-14,Webanalyse,ecomex GmbH & Co. KG,3,15.0,13,1,281
2026-06-14,Webanalyse,OneCareer,2,10.0,1,0,281
2026-06-14,Webanalyse,Talentspring Academy Group,2,10.0,8,0,281
2026-06-14,Webanalyse,COMCAVE.COLLEGE GmbH,1,5.0,2,0,281
2026-06-14,Webanalyse,GFN GmbH,1,5.0,10,0,281
2026-06-14,Webanalyse,GrandEdu GmbH,1,5.0,11,0,281
2026-06-14,Webanalyse,neuefische GmbH,1,5.0,12,0,281
2026-06-14,Webanalyse,Spiced Academy GmbH,1,5.0,15,0,281
2026-06-14,Webanalyse,Webmasters Akademie Nürnberg GmbH,1,5.0,17,0,281
2026-06-14,Webanalyse,MARTINSFELD GmbH & Co. KG,1,5.0,18,0,281
2026-06-14,Webanalyse für Online Marketing Manager,alfatraining Bildungszentrum GmbH,6,30.0,8,0,122
2026-06-14,Webanalyse für Online Marketing Manager,ecomex GmbH & Co. KG,2,10.0,2,1,122
2026-06-14,Webanalyse für Online Marketing Manager,GrandEdu GmbH,2,10.0,4,0,122
2026-06-14,Webanalyse für Online Marketing Manager,Talentspring Academy Group,1,5.0,1,0,122
2026-06-14,Webanalyse für Online Marketing Manager,GFN GmbH,1,5.0,3,0,122
2026-06-14,Webanalyse für Online Marketing Manager,OneCareer,1,5.0,5,0,122
2026-06-14,Webanalyse für Online Marketing Manager,Webmasters Akademie Nürnberg GmbH,1,5.0,6,0,122
2026-06-14,Webanalyse für Online Marketing Manager,SGD,1,5.0,7,0,122
2026-06-14,Webanalyse für Online Marketing Manager,Learnix GmbH,1,5.0,9,0,122
2026-06-14,Webanalyse für Online Marketing Manager,CROAS Education GmbH,1,5.0,11,0,122
2026-06-14,Webanalyse für Online Marketing Manager,DCI Digital Career Institute GmbH,1,5.0,14,0,122
2026-06-14,Webanalyse für Online Marketing Manager,Karriere Tutor GmbH,1,5.0,16,0,122
2026-06-14,Webanalyse für Online Marketing Manager,Edvalo Education GmbH,1,5.0,17,0,122
2026-06-14,Digital Strategy,velpTEC GmbH,2,10.0,1,0,222
2026-06-14,Digital Strategy,A-Leecon GmbH,2,10.0,6,0,222
2026-06-14,Digital Strategy,New Horizons Stuttgart,2,10.0,7,0,222
2026-06-14,Digital Strategy,New Horizons München - IT Computer und Business Trainings,2,10.0,8,0,222
2026-06-14,Digital Strategy,New Horizons Stuttgart III Trainings,2,10.0,10,0,222
2026-06-14,Digital Strategy,ESCP Europe Wirtschaftshochschule Berlin e.V.,1,5.0,3,0,222
2026-06-14,Digital Strategy,Forward Education GmbH,1,5.0,4,0,222
2026-06-14,Digital Strategy,DFW Akademie,1,5.0,5,0,222
2026-06-14,Digital Strategy,New Horizons Akademie,1,5.0,9,0,222
2026-06-14,Digital Strategy,New Horizons Nord,1,5.0,15,0,222
2026-06-14,Digital Strategy,New Horizons Nord / West,1,5.0,16,0,222
2026-06-14,Digital Strategy,New Horizons Hannover/Leipzig,1,5.0,17,0,222
2026-06-14,Digital Strategy,New Horizons Köln - NH Schulungscenter für IT und Business GmbH,1,5.0,18,0,222
2026-06-14,Digital Strategy,NH Schulungscenter für IT und Business GmbH,1,5.0,19,0,222
2026-06-14,Digital Strategy,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,20,0,222
2026-06-14,Google Analytics,Masters of Digital GmbH,9,45.0,5,0,1102
2026-06-14,Google Analytics,OneCareer,5,25.0,2,0,1102
2026-06-14,Google Analytics,Talentspring Academy Group,3,15.0,3,0,1102
2026-06-14,Google Analytics,velpTEC GmbH,1,5.0,1,0,1102
2026-06-14,Google Analytics,future Training & Consulting GmbH,1,5.0,7,0,1102
2026-06-14,Google Analytics,Spiced Academy GmbH,1,5.0,12,0,1102
2026-06-14,Datenanalyse,Grimm Bildungszentrum - GBZ,5,25.0,5,0,7575
2026-06-14,Datenanalyse,StackFuel GmbH,2,10.0,3,0,7575
2026-06-14,Datenanalyse,Smart Future Campus GmbH,2,10.0,4,0,7575
2026-06-14,Datenanalyse,IU Akademie IU Internationale Hochschule,1,5.0,1,0,7575
2026-06-14,Datenanalyse,Greenbootcamps GmbH,1,5.0,2,0,7575
2026-06-14,Datenanalyse,velpTEC GmbH,1,5.0,6,0,7575
2026-06-14,Datenanalyse,Talentspring Academy Group,1,5.0,7,0,7575
2026-06-14,Datenanalyse,New Horizons Stuttgart III Trainings,1,5.0,8,0,7575
2026-06-14,Datenanalyse,cimdata Bildungsakademie GmbH,1,5.0,9,0,7575
2026-06-14,Datenanalyse,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,11,0,7575
2026-06-14,Datenanalyse,GrandEdu GmbH,1,5.0,12,0,7575
2026-06-14,Datenanalyse,Bold Academy GmbH,1,5.0,13,0,7575
2026-06-14,Datenanalyse,OneCareer,1,5.0,14,0,7575
2026-06-14,Datenanalyse,Masters of Digital GmbH,1,5.0,16,0,7575
2026-06-16,Online Marketing,Learning Digital Academy GmbH,2,10.0,1,0,6181
2026-06-16,Online Marketing,ecomex GmbH & Co. KG,2,10.0,2,1,6181
2026-06-16,Online Marketing,OneCareer,2,10.0,3,0,6181
2026-06-16,Online Marketing,Akademie Überlingen,1,5.0,4,0,6181
2026-06-16,Online Marketing,GrandEdu GmbH,1,5.0,6,0,6181
2026-06-16,Online Marketing,Karriere Tutor GmbH,1,5.0,8,0,6181
2026-06-16,Online Marketing,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,9,0,6181
2026-06-16,Online Marketing,IU Akademie IU Internationale Hochschule,1,5.0,10,0,6181
2026-06-16,Online Marketing,Lecturio GmbH,1,5.0,11,0,6181
2026-06-16,Online Marketing,COMCAVE.COLLEGE GmbH,1,5.0,12,0,6181
2026-06-16,Online Marketing,IFM GmbH,1,5.0,13,0,6181
2026-06-16,Online Marketing,Nest Academy GmbH,1,5.0,14,0,6181
2026-06-16,Online Marketing,CBW College Berufliche Weiterbildung GmbH,1,5.0,15,0,6181
2026-06-16,Online Marketing,XDi - Experience Design Institut GmbH,1,5.0,16,0,6181
2026-06-16,Online Marketing,Spiced Academy GmbH,1,5.0,17,0,6181
2026-06-16,Online Marketing,SRH Fernhochschule - The Mobile University,1,5.0,18,0,6181
2026-06-16,Online Marketing,LVQ Weiterbildung und Beratung GmbH,1,5.0,20,0,6181
2026-06-16,Online Marketing Manager,OneCareer,5,25.0,12,0,2154
2026-06-16,Online Marketing Manager,alfatraining Bildungszentrum GmbH,3,15.0,1,0,2154
2026-06-16,Online Marketing Manager,Karriere Tutor GmbH,2,10.0,11,0,2154
2026-06-16,Online Marketing Manager,Minister Fachschule GmbH,1,5.0,2,0,2154
2026-06-16,Online Marketing Manager,Talentspring Academy Group,1,5.0,3,0,2154
2026-06-16,Online Marketing Manager,COMCAVE.COLLEGE GmbH,1,5.0,4,0,2154
2026-06-16,Online Marketing Manager,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,5,0,2154
2026-06-16,Online Marketing Manager,ecomex GmbH & Co. KG,1,5.0,6,1,2154
2026-06-16,Online Marketing Manager,Textakademie GmbH,1,5.0,7,0,2154
2026-06-16,Online Marketing Manager,DCI Digital Career Institute GmbH,1,5.0,8,0,2154
2026-06-16,Online Marketing Manager,XDi - Experience Design Institut GmbH,1,5.0,9,0,2154
2026-06-16,Online Marketing Manager,LVQ Weiterbildung und Beratung GmbH,1,5.0,10,0,2154
2026-06-16,Online Marketing Manager,Berger Bildungsinstitut GmbH,1,5.0,18,0,2154
2026-06-16,Online Marketing Strategie,Learning Digital Academy GmbH,6,30.0,3,0,3887
2026-06-16,Online Marketing Strategie,Talentspring Academy Group,2,10.0,10,0,3887
2026-06-16,Online Marketing Strategie,Spiced Academy GmbH,2,10.0,15,0,3887
2026-06-16,Online Marketing Strategie,OneCareer,1,5.0,1,0,3887
2026-06-16,Online Marketing Strategie,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,2,0,3887
2026-06-16,Online Marketing Strategie,ecomex GmbH & Co. KG,1,5.0,4,1,3887
2026-06-16,Online Marketing Strategie,Karriere Tutor GmbH,1,5.0,7,0,3887
2026-06-16,Online Marketing Strategie,neuefische GmbH,1,5.0,8,0,3887
2026-06-16,Online Marketing Strategie,mycareernow,1,5.0,14,0,3887
2026-06-16,Online Marketing Strategie,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,1,5.0,17,0,3887
2026-06-16,Online Marketing Strategie,Distart Education GmbH,1,5.0,18,0,3887
2026-06-16,Online Marketing Strategie,Lecturio GmbH,1,5.0,19,0,3887
2026-06-16,Online Marketing Strategie,GrandEdu GmbH,1,5.0,20,0,3887
2026-06-16,Online Marketing Grundlagen,ecomex GmbH & Co. KG,6,30.0,6,1,4408
2026-06-16,Online Marketing Grundlagen,Karriere Tutor GmbH,4,20.0,10,0,4408
2026-06-16,Online Marketing Grundlagen,DCI Digital Career Institute GmbH,2,10.0,4,0,4408
2026-06-16,Online Marketing Grundlagen,velpTEC GmbH,1,5.0,1,0,4408
2026-06-16,Online Marketing Grundlagen,Talentspring Academy Group,1,5.0,2,0,4408
2026-06-16,Online Marketing Grundlagen,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,1,5.0,3,0,4408
2026-06-16,Online Marketing Grundlagen,neuefische GmbH,1,5.0,5,0,4408
2026-06-16,Online Marketing Grundlagen,Spiced Academy GmbH,1,5.0,7,0,4408
2026-06-16,Online Marketing Grundlagen,XDi - Experience Design Institut GmbH,1,5.0,8,0,4408
2026-06-16,Online Marketing Grundlagen,WBA Weiterbildungsagentur / Audiocation GmbH,1,5.0,11,0,4408
